幣別,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天,匯率,現金,即期,遠期10天,遠期30天,遠期60天,遠期90天,遠期120天,遠期150天,遠期180天
USD,本行買入,31.27500,31.60000,31.61800,31.57100,31.50700,31.44400,31.37500,31.31400,31.25500,本行賣出,31.94500,31.75000,31.72200,31.68000,31.62300,31.56700,31.50500,31.45200,31.40000,
HKD,本行買入,3.88500,4.00600,4.01000,4.00600,4.00100,3.99800,3.99200,3.98700,3.98200,本行賣出,4.08900,4.07600,4.07100,4.07000,4.06700,4.06300,4.05900,4.05500,4.05200,
GBP,本行買入,41.72000,42.61500,42.71500,42.64400,42.55900,42.47800,42.39400,42.31000,42.22600,本行賣出,43.84000,43.24500,43.13300,43.09800,43.01900,42.94200,42.86900,42.79500,42.72200,
AUD,本行買入,22.29000,22.50500,22.56700,22.52000,22.46100,22.40500,22.34900,22.29300,22.23900,本行賣出,23.07000,22.85000,22.77800,22.75500,22.70000,22.64600,22.59500,22.54600,22.49700,
CAD,本行買入,22.32000,22.65000,22.70100,22.68400,22.67000,22.65800,22.64500,22.63200,22.61900,本行賣出,23.23000,22.98000,22.91100,22.91300,22.90300,22.89300,22.88600,22.88000,22.87300,
SGD,本行買入,24.31000,24.78000,24.81400,24.80300,24.80300,24.80800,24.81100,24.81400,24.81700,本行賣出,25.22000,25.00000,25.00800,25.02400,25.02900,25.03500,25.04400,25.05300,25.06300,
CHF,本行買入,38.38000,38.99000,39.11000,39.13000,39.18300,39.24200,39.30000,39.35900,39.41900,本行賣出,39.58000,39.38000,39.37800,39.43400,39.49600,39.55700,39.62700,39.69800,39.77000,
JPY,本行買入,0.18920,0.19600,0.19670,0.19670,0.19670,0.19680,0.19690,0.19700,0.19700,本行賣出,0.20200,0.20100,0.20080,0.20090,0.20100,0.20110,0.20130,0.20140,0.20160,
ZAR,本行買入,0.00000,1.91900,1.92200,1.91600,1.90700,1.89900,1.89100,1.88300,1.87500,本行賣出,0.00000,2.00900,2.00300,1.99900,1.99100,1.98300,1.97500,1.96800,1.96000,
SEK,本行買入,0.00000,3.25000,3.25900,3.25700,3.25600,3.25500,3.25400,3.25300,3.25200,本行賣出,0.00000,3.37000,3.36100,3.36200,3.36100,3.36100,3.36000,3.36000,3.36000,
NZD,本行買入,18.26000,18.59000,18.64800,18.62300,18.59900,18.57700,18.55400,18.53000,18.50600,本行賣出,19.11000,18.89000,18.85900,18.85600,18.83600,18.81600,18.79700,18.77700,18.75800,
THB,本行買入,0.82680,0.93720,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,1.01680,0.98320,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
PHP,本行買入,0.44200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.57400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
IDR,本行買入,0.00138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00208,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
EUR,本行買入,35.93000,36.44500,36.56600,36.53700,36.50000,36.47200,36.44400,36.41500,36.36600,本行賣出,37.27000,37.04500,36.97900,36.97700,36.95000,36.93100,36.91400,36.89700,36.87900,
KRW,本行買入,0.02141,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.02531,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
VND,本行買入,0.00097,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,0.00138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
MYR,本行買入,6.84200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,本行賣出,8.36700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,
CNY,本行買入,4.61800,4.68500,4.68930,4.68990,4.68820,4.68920,4.69070,4.69250,4.69380,本行賣出,4.78000,4.74500,4.74050,4.74340,4.74270,4.74400,4.74570,4.74750,4.74930,
